CVE-ID,CVSS,CWE-ID,Exploits,Patchs,CVSS  Metrics,ESC,ISC
CVE-2019-9948,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N']",['CWE-22'],"[['Vendor Advisory', 'https://bugs.python.org/issue35907']]","[['Third Party Advisory', 'https://github.com/python/cpython/pull/11842']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'NONE', 'baseScore': 9.1, 'baseSeverity': 'CRITICAL'}",3.9,5.2
CVE-2020-10029,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-787'],"[['Third Party Advisory', 'https://sourceware.org/bugzilla/show_bug.cgi?id=25487']]","[['Third Party Advisory', 'https://sourceware.org/git/gitweb.cgi?p=glibc.git;a=commit;h=9333498794cde1d5cca518badf79533a24114b6f']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2020-10531,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']","['CWE-190', 'CWE-787']",[],"[['Third Party Advisory', 'https://chromium.googlesource.com/chromium/deps/icu/+/9f4020916eb1f28f3666f018fdcbe6c9a37f0e08'], ['Third Party Advisory', 'https://github.com/unicode-org/icu/commit/b7d08bc04a4296982fcef8b6b8a354a9e4e7afca'], ['Third Party Advisory', 'https://github.com/unicode-org/icu/pull/971'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.8, 'baseSeverity': 'HIGH'}",2.8,5.9
CVE-2020-10543,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H']","['CWE-190', 'CWE-787']",[],"[['Third Party Advisory', 'https://github.com/perl/perl5/commit/897d1f7fd515b828e4b198d8b8bef76c6faf03ed'], ['Third Party Advisory', 'https://www.oracle.com//security-alerts/cpujul2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuApr2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2020.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'LOW', 'availabilityImpact': 'HIGH', 'baseScore': 8.2, 'baseSeverity': 'HIGH'}",3.9,4.2
CVE-2020-10878,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H']",['CWE-190'],[],"[['Third Party Advisory', 'https://github.com/Perl/perl5/compare/v5.30.2...v5.30.3'], ['Third Party Advisory', 'https://github.com/perl/perl5/commit/0a320d753fe7fca03df259a4dfd8e641e51edaa8'], ['Third Party Advisory', 'https://github.com/perl/perl5/commit/3295b48defa0f8570114877b063fe546dd348b3c'], ['Third Party Advisory', 'https://www.oracle.com//security-alerts/cpujul2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuApr2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2020.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'LOW', 'availabilityImpact': 'HIGH', 'baseScore': 8.6, 'baseSeverity': 'HIGH'}",3.9,4.7
CVE-2020-11655,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-665'],"[['Vendor Advisory', 'https://www3.sqlite.org/cgi/src/tktview?name=af4556bb5c']]","[['Third Party Advisory', 'https://cert-portal.siemens.com/productcert/pdf/ssa-389290.pdf'], ['Vendor Advisory', 'https://www3.sqlite.org/cgi/src/info/4a302b42c7bf5e11']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2020-11656,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H']",['CWE-416'],[],"[['Third Party Advisory', 'https://cert-portal.siemens.com/productcert/pdf/ssa-389290.pdf'], ['Vendor Advisory', 'https://www.sqlite.org/src/info/d09f8c3621d5f7f8'], ['Vendor Advisory', 'https://www3.sqlite.org/cgi/src/info/b64674919f673602']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 9.8, 'baseSeverity': 'CRITICAL'}",3.9,5.9
CVE-2020-12243,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-674'],"[['Vendor Advisory', 'https://bugs.openldap.org/show_bug.cgi?id=9202']]","[['Vendor Advisory', 'https://bugs.openldap.org/show_bug.cgi?id=9202'], ['Vendor Advisory', 'https://git.openldap.org/openldap/openldap/-/commit/98464c11df8247d6a11b52e294ba5dd4f0380440'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2020.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2020-12723,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-120'],[],"[['Third Party Advisory', 'https://github.com/Perl/perl5/compare/v5.30.2...v5.30.3'], ['Third Party Advisory', 'https://github.com/perl/perl5/commit/66bbb51b93253a3f87d11c2695cfb7bdb782184a'], ['Third Party Advisory', 'https://www.oracle.com//security-alerts/cpujul2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuApr2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujan2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2020.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2020-12783,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N']",['CWE-125'],"[['Third Party Advisory', 'http://www.openwall.com/lists/oss-security/2021/05/04/7']]","[['Third Party Advisory', 'https://git.exim.org/exim.git/commit/57aa14b216432be381b6295c312065b2fd034f86'], ['Third Party Advisory', 'https://git.exim.org/exim.git/commit/a04174dc2a84ae1008c23b6a7109e7fa3fb7b8b0']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2020-13434,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-190'],"[['Vendor Advisory', 'https://www.sqlite.org/src/info/23439ea582241138']]","[['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuApr2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujul2020.html'], ['Vendor Advisory', 'https://www.sqlite.org/src/info/23439ea582241138'], ['Vendor Advisory', 'https://www.sqlite.org/src/info/d08d3405878d394e']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2020-13529,"['3.1', 'CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:N/I:N/A:H']","['CWE-290', 'CWE-290']","[['Third Party Advisory', 'https://talosintelligence.com/vulnerability_reports/TALOS-2020-1142']]",[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:N/I:N/A:H', 'attackVector': 'ADJACENT_NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'CHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 6.1, 'baseSeverity': 'MEDIUM'}",1.6,4.0
CVE-2020-13630,"['3.1', 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H']",['CWE-416'],[],"[['Third Party Advisory', 'https://cert-portal.siemens.com/productcert/pdf/ssa-389290.pdf'], ['Vendor Advisory', 'https://sqlite.org/src/info/0d69f76f0865f962'], ['Third Party Advisory', 'https://usn.ubuntu.com/4394-1/']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.0, 'baseSeverity': 'HIGH'}",1.0,5.9
CVE-2020-13632,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-476'],[],"[['Third Party Advisory', 'https://cert-portal.siemens.com/productcert/pdf/ssa-389290.pdf'], ['Third Party Advisory', 'https://usn.ubuntu.com/4394-1/']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2020-13776,"['3.1', 'CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H']",['CWE-269'],[],"[['Third Party Advisory', 'https://github.com/systemd/systemd/issues/15985']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 6.7, 'baseSeverity': 'MEDIUM'}",0.8,5.9
CVE-2020-13871,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-416'],"[['Vendor Advisory', 'https://www.sqlite.org/src/info/c8d3b9f0a750a529'], ['Vendor Advisory', 'https://www.sqlite.org/src/info/cd708fa84d2aaaea']]","[['Third Party Advisory', 'https://cert-portal.siemens.com/productcert/pdf/ssa-389290.pdf'], ['Vendor Advisory', 'https://www.sqlite.org/src/info/79eff1d0383179c4']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2020-14155,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L']",['CWE-190'],[],"[['Third Party Advisory', 'https://bugs.gentoo.org/717920'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'LOW', 'baseScore': 5.3, 'baseSeverity': 'MEDIUM'}",3.9,1.4
CVE-2020-14765,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']",['NVD-CWE-noinfo'],[],[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM'}",2.8,3.6
CVE-2020-14812,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H']",['NVD-CWE-noinfo'],[],[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'HIGH', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 4.9, 'baseSeverity': 'MEDIUM'}",1.2,3.6
CVE-2020-15180,"['3.1', 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H']","['CWE-77', 'CWE-20', 'CWE-96']",[],"[['Third Party Advisory', 'https://www.percona.com/blog/2020/10/30/cve-2020-15180-affects-percona-xtradb-cluster/']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'CHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 9.0, 'baseSeverity': 'CRITICAL'}",2.2,6.0
CVE-2020-15719,"['3.1', 'CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N']",['CWE-295'],[],"[['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'LOW', 'availabilityImpact': 'NONE', 'baseScore': 4.2, 'baseSeverity': 'MEDIUM'}",1.6,2.5
CVE-2020-16156,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']",['CWE-347'],"[['Third Party Advisory', 'http://blogs.perl.org/users/neilb/2021/11/addressing-cpan-vulnerabilities-related-to-checksums.html'], ['Third Party Advisory', 'https://blog.hackeriet.no/cpan-signature-verification-vulnerabilities/']]",[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.8, 'baseSeverity': 'HIGH'}",1.8,5.9
CVE-2020-1712,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H']","['CWE-416', 'CWE-416']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1712'], ['Third Party Advisory', 'https://github.com/systemd/systemd/commit/1068447e6954dc6ce52f099ed174c442cb89ed54'], ['Third Party Advisory', 'https://github.com/systemd/systemd/commit/637486261528e8aa3da9f26a4487dc254f4b7abb'], ['Third Party Advisory', 'https://github.com/systemd/systemd/commit/bc130b6858327b382b07b3985cf48e2aa9016b2d'], ['Third Party Advisory', 'https://github.com/systemd/systemd/commit/ea0d0ede03c6f18dbc5036c5e9cccf97e415ccc2'], ['Third Party Advisory', 'https://www.openwall.com/lists/oss-security/2020/02/05/1']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.8, 'baseSeverity': 'HIGH'}",1.8,5.9
CVE-2020-1751,"['3.1', 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H']","['CWE-787', 'CWE-787']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1751']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.0, 'baseSeverity': 'HIGH'}",1.0,5.9
CVE-2020-1752,"['3.1', 'CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H']","['CWE-416', 'CWE-416']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1752'], ['Third Party Advisory', 'https://sourceware.org/bugzilla/show_bug.cgi?id=25414'], ['Third Party Advisory', 'https://sourceware.org/git/gitweb.cgi?p=glibc.git;h=ddc650e9b3dc916eab417ce9f79e67337b05035c']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.0, 'baseSeverity': 'HIGH'}",1.0,5.9
CVE-2020-1971,"['3.1', 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-476'],[],"[['Vendor Advisory', 'https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=f960d81215ebf3f65e03d4d5d857fb9b666d6920'], ['Third Party Advisory', 'https://www.oracle.com//security-alerts/cpujul2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuApr2021.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.9, 'baseSeverity': 'MEDIUM'}",2.2,3.6
CVE-2020-21913,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H']",['CWE-416'],"[['Vendor Advisory', 'https://unicode-org.atlassian.net/browse/ICU-20850']]","[['Third Party Advisory', 'https://github.com/unicode-org/icu/pull/886']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2020-24977,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L']",['CWE-125'],"[['Vendor Advisory', 'https://gitlab.gnome.org/GNOME/libxml2/-/issues/178']]","[['Vendor Advisory', 'https://gitlab.gnome.org/GNOME/libxml2/-/commit/50f06b3efb638efb0abd95dc62dca05ae67882c2'], ['Vendor Advisory', 'https://gitlab.gnome.org/GNOME/libxml2/-/issues/178'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuapr2022.html'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpuoct2021.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:L', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'NONE', 'availabilityImpact': 'LOW', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM'}",3.9,2.5
CVE-2020-25692,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-476'],[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1894567']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2020-25709,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-617'],[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1899675']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2020-25710,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-617'],[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1899678'], ['Vendor Advisory', 'https://git.openldap.org/openldap/openldap/-/commit/ab3915154e69920d480205b4bf5ccb2b391a0a1f#a2feb6ed0257c21c6672793ee2f94eaadc10c72c']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
